,compound,flashpoint,pure substance,smiles,source
754,4-fluorostyrene,308.0,1,FC1=CC=C(C=C)C=C1,carroll11
755,1-ethyl-4-fluorobenzene,303.0,1,C(C)C1=CC=C(C=C1)F,carroll11
756,"1,2-dimethyl-4-fluorobenzene",313.0,1,CC1=C(C=C(C=C1)F)C,carroll11
757,"1-fluoro-3,5-dimethylbenzene",308.0,1,FC1=CC(=CC(=C1)C)C,carroll11
758,"2,3-butanedione",283.0,1,CC(C(C)=O)=O,carroll11
759,2-fluorotoluene,285.0,1,FC1=C(C)C=CC=C1,carroll11
760,3-fluorotoluene,285.0,1,FC=1C=C(C)C=CC1,carroll11
761,"1,1-diethoxypropane",286.0,1,C(C)OC(CC)OCC,carroll11
762,N-methylmorpholine,287.0,1,CN1CCOCC1,carroll11
763,1-methylpyrrole,288.0,1,CN1C=CC=C1,carroll11
764,pyridine,290.0,1,N1=CC=CC=C1,carroll11
765,chloromethylmethylsulfide,290.0,1,ClCSC,carroll11
766,2-picoline,299.0,1,N1=C(C=CC=C1)C,carroll11
767,"1,2-dichlorobutane",300.0,1,ClCC(CC)Cl,carroll11
768,chlorobenzene,301.0,1,ClC1=CC=CC=C1,carroll11
769,3-methoxypropylamine,296.0,1,COCCCN,carroll11
770,pyrrole,306.0,1,N1C=CC=C1,carroll11
771,"1,2-propanediamine",306.0,1,C(C(C)N)N,carroll11
772,"1,3-dichlorobutane",304.0,1,ClCCC(C)Cl,carroll11
773,morpholine,304.0,1,N1CCOCC1,carroll11
774,3-picoline,309.0,1,N1=CC(=CC=C1)C,carroll11
775,4-picoline,311.0,1,N1=CC=C(C=C1)C,carroll11
776,"2,4-pentanedione",311.0,1,CC(CC(C)=O)=O,carroll11
777,ethylchloroacetate,326.0,1,C(C)OC(CCl)=O,carroll11
778,"1,4-dichlorobutane",316.0,1,ClCCCCCl,carroll11
779,2-chlorotoluene,320.0,1,ClC1=C(C)C=CC=C1,carroll11
780,3-chloro-1-propanethiol,316.0,1,ClCCCS,carroll11
781,2-methoxyethylacetate,316.0,1,COCCOC(C)=O,carroll11
782,"2,4-dimethylpyridine",320.0,1,CC1=NC=CC(=C1)C,carroll11
783,4-chlorotoluene,319.0,1,ClC1=CC=C(C)C=C1,carroll11
784,3-chlorotoluene,323.0,1,ClC=1C=C(C)C=CC1,carroll11
785,benzenethiol,324.0,1,C1(=CC=CC=C1)S,carroll11
786,bromobenzene,324.0,1,BrC1=CC=CC=C1,carroll11
787,2-ethoxyethylacetate,324.0,1,C(C)OCCOC(C)=O,carroll11
788,2-methylanisole,324.0,1,CC1=C(C=CC=C1)OC,carroll11
789,3-methylanisole,325.0,1,CC=1C=C(C=CC1)OC,carroll11
790,2-chloro-1-propanol,324.0,1,ClC(CO)C,carroll11
791,4-methylanisole,326.0,1,CC1=CC=C(C=C1)OC,carroll11
792,benzylmethylether,326.0,1,C(C1=CC=CC=C1)OC,carroll11
793,2-chloroethanol,328.0,1,ClCCO,carroll11
794,"2,4,6-trimethylpyridine",327.0,1,CC1=NC(=CC(=C1)C)C,carroll11
795,4-thiapentanal,334.0,1,C(CCSC)=O,carroll11
796,benzylethylether,332.0,1,C(C1=CC=CC=C1)OCC,carroll11
797,benzylchloride,333.0,1,C(C1=CC=CC=C1)Cl,carroll11
798,benzaldehyde,335.0,1,C(C1=CC=CC=C1)=O,carroll11
799,1-bromo-3-ethylbenzene,344.0,1,BrC1=CC(=CC=C1)CC,carroll11
800,"1,5-dichloropentane",336.0,1,ClCCCCCCl,carroll11
801,1-chloro-4-ethylbenzene,335.0,1,ClC1=CC=C(C=C1)CC,carroll11
802,benzylamine,338.0,1,C(C1=CC=CC=C1)N,carroll11
803,2-mercaptoethanol,341.0,1,SCCO,carroll11
804,aniline,343.0,1,NC1=CC=CC=C1,carroll11
805,2-ethyl-6-methylaniline,375.0,1,C(C)C1=C(N)C(=CC=C1)C,carroll11
806,benzonitrile,343.0,1,C(C1=CC=CC=C1)#N,carroll11
807,benzylmercaptan,343.0,1,C(C1=CC=CC=C1)S,carroll11
808,ethylacetoacetate,343.0,1,C(C)OC(CC(=O)C)=O,carroll11
809,2-butoxyethylacetate,344.0,1,C(CCC)OCCOC(C)=O,carroll11
810,benzylmethylsulfide,346.0,1,C(C1=CC=CC=C1)SC,carroll11
811,3-chloro-1-propanol,346.0,1,ClCCCO,carroll11
812,tert-butylacetoacetate,349.0,1,C(C)(C)(C)OC(CC(=O)C)=O,carroll11
813,iodobenzene,347.0,1,IC1=CC=CC=C1,carroll11
814,3-bromotoluene,348.0,1,BrC=1C=C(C)C=CC1,carroll11
815,"N,N-dimethylaniline",348.0,1,CN(C1=CC=CC=C1)C,carroll11
816,1-bromo-2-ethylbenzene,352.0,1,BrC1=C(C=CC=C1)CC,carroll11
817,acetophenone,350.0,1,C(C)(=O)C1=CC=CC=C1,carroll11
818,2-bromotoluene,351.0,1,BrC1=C(C)C=CC=C1,carroll11
819,N-methylaniline,352.0,1,CNC1=CC=CC=C1,carroll11
820,benzylbromide,352.0,1,C(C1=CC=CC=C1)Br,carroll11
821,"2,5-hexanedione",351.0,1,CC(CCC(C)=O)=O,carroll11
822,methylbenzoate,353.0,1,COC(C1=CC=CC=C1)=O,carroll11
823,ethylbenzoate,357.0,1,C(C)OC(C1=CC=CC=C1)=O,carroll11
824,propylbenzoate,371.0,1,C(CC)OC(C1=CC=CC=C1)=O,carroll11
825,butylbenzoate,380.0,1,C(CCC)OC(C1=CC=CC=C1)=O,carroll11
826,pentylbenzoate,393.0,1,C(CCCC)OC(C1=CC=CC=C1)=O,carroll11
827,1-iodo-3-methylbenzene,356.0,1,IC1=CC(=CC=C1)C,carroll11
828,o-toluidine,358.0,1,NC=1C(=CC=CC1)C,carroll11
829,2-ethylphenol,358.0,1,C(C)C1=C(C=CC=C1)O,carroll11
830,3-methylphenylacetate,358.0,1,CC=1C=C(C=CC1)CC(=O)[O-],carroll11
831,m-cresol,359.0,1,C1=C(C=CC=C1O)C,carroll11
832,3-methylaniline,359.0,1,CC=1C=C(N)C=CC1,carroll11
833,4-ethylaniline,370.0,1,C(C)C1=CC=C(N)C=C1,carroll11
834,3-ethylaniline,358.0,1,C(C)C=1C=C(N)C=CC1,carroll11
835,2-ethylaniline,358.0,1,C(C)C1=C(N)C=CC=C1,carroll11
836,nitrobenzene,361.0,1,[N+](=O)([O-])C1=CC=CC=C1,carroll11
837,"N,N-diethylaniline",361.0,1,C(C)N(C1=CC=CC=C1)CC,carroll11
838,2-isopropylphenol,362.0,1,C(C)(C)C1=C(C=CC=C1)O,carroll11
839,2-iodotoluene,363.0,1,IC1=C(C)C=CC=C1,carroll11
840,4-iodotoluene,363.0,1,IC1=CC=C(C)C=C1,carroll11
841,4-propylanisole,355.0,1,C(CC)C1=CC=C(C=C1)OC,carroll11
842,1-phenyl-2-butanone,364.0,1,C1(=CC=CC=C1)CC(CC)=O,carroll11
843,1-phenylethylacetate,364.0,1,C1(=CC=CC=C1)C(C)OC(C)=O,carroll11
844,benzylalcohol,366.0,1,C(C1=CC=CC=C1)O,carroll11
845,2-propylphenol,366.0,1,C(CC)C1=C(C=CC=C1)O,carroll11
846,"2,4-dimethylphenol",367.0,1,CC1=C(C=CC(=C1)C)O,carroll11
847,3-ethylphenol,367.0,1,C(C)C=1C=C(C=CC1)O,carroll11
848,1-phenylethylpropionate,379.0,1,C1(=CC=CC=C1)C(C)OC(CC)=O,carroll11
849,benzylacetate,363.0,1,C(C1=CC=CC=C1)CC(=O)[O-],carroll11
850,"1,5-pentanedithiol",368.0,1,C(CCCCS)S,carroll11
851,"2,3-dimethylaniline",369.0,1,CC1=C(N)C=CC=C1C,carroll11
852,benzylpropanoate,369.0,1,C(C1=CC=CC=C1)OC(CC)=O,carroll11
853,1-phenyl-1-butanone,361.0,1,C1(=CC=CC=C1)C(CCC)=O,carroll11
854,benzyliodide,370.0,1,C(C1=CC=CC=C1)I,carroll11
855,benzylcyanide,374.0,1,C(C1=CC=CC=C1)C#N,carroll11
856,4-tert-butylaniline,375.0,1,C(C)(C)(C)C1=CC=C(N)C=C1,carroll11
857,3-tert-butylaniline,374.0,1,C(C)(C)(C)C=1C=C(N)C=CC1,carroll11
858,4-butylaniline,375.0,1,C(CCC)C1=CC=C(N)C=C1,carroll11
859,4-propylaniline,376.0,1,C(CC)C1=CC=C(N)C=C1,carroll11
860,2-propylaniline,370.0,1,C(CC)C1=C(N)C=CC=C1,carroll11
861,2-isopropylaniline,368.0,1,C(C)(C)C1=C(N)C=CC=C1,carroll11
862,3-isopropylphenol,377.0,1,C(C)(C)C=1C=C(C=CC1)O,carroll11
863,quinoline,374.0,1,N1=CC=CC2=CC=CC=C12,carroll11
864,2-phenylethylacetate,375.0,1,C1(=CC=CC=C1)CCOC(C)=O,carroll11
865,4-propylphenol,379.0,1,C(CC)C1=CC=C(C=C1)O,carroll11
866,2-phenylethylpropionate,386.0,1,C1(=CC=CC=C1)CCOC(CC)=O,carroll11
867,benzylbutanoate,380.0,1,C(C1=CC=CC=C1)OC(CCC)=O,carroll11
868,2-sec-butylphenol,380.0,1,C(C)(CC)C1=C(C=CC=C1)O,carroll11
869,N-butylaniline,380.0,1,C(CCC)NC1=CC=CC=C1,carroll11
870,N-sec-butylaniline,366.0,1,C(C)(CC)NC1=CC=CC=C1,carroll11
871,N-tert-butylaniline,361.0,1,C(C)(C)(C)NC1=CC=CC=C1,carroll11
872,4-sec-butylaniline,381.0,1,C(C)(CC)C1=CC=C(N)C=C1,carroll11
873,2-sec-butylaniline,375.0,1,C(C)(CC)C1=C(N)C=CC=C1,carroll11
874,2-tert-butylphenol,375.0,1,C(C)(C)(C)C1=C(C=CC=C1)O,carroll11
875,3-phenylpropylacetate,386.0,1,C1(=CC=CC=C1)CCCOC(C)=O,carroll11
876,"2,6-diisopropylaniline",396.0,1,C(C)(C)C1=C(N)C(=CC=C1)C(C)C,carroll11
877,allylphenylether,336.0,1,C(C=C)OC1=CC=CC=C1,carroll11
878,divinylether,226.0,1,C(=C)OC=C,carroll11
879,furan,237.0,1,O1C=CC=C1,carroll11
880,2-methylfuran,247.0,1,CC=1OC=CC1,carroll11
881,thiophene,264.0,1,S1C=CC=C1,carroll11
882,2-methylthiophene,281.0,1,CC=1SC=CC1,carroll11
883,2-ethylthiophene,294.0,1,C(C)C=1SC=CC1,carroll11
884,2-propylthiophene,305.0,1,C(CC)C=1SC=CC1,carroll11
885,2-tert-butylfuran,280.0,1,C(C)(C)(C)C=1OC=CC1,carroll11
886,3-methylthiophene,284.0,1,CC1=CSC=C1,carroll11
887,allylmethacrylate,310.0,1,C(C=C)OC(C(=C)C)=O,carroll11
888,geranylformate,368.0,1,C(\C=C(/C)\CCC=C(C)C)C(=O)[O-],carroll11
889,geranylacetate,377.0,1,C(\C=C(/C)\CCC=C(C)C)CC(=O)[O-],carroll11
890,4-propenylanisole,369.0,1,C(=CC)C1=CC=C(C=C1)OC,carroll11
891,diethylfumarate,366.0,1,C(C)\C(=C(/C(=O)[O-])\CC)\C(=O)[O-],carroll11
892,ethylcinnamate,408.0,1,C(C)OC(C=CC1=CC=CC=C1)=O,carroll11
893,1-methoxy-2-propanol,304.0,1,COCC(C)O,carroll11
894,2-methoxyethanol,311.0,1,COCCO,carroll11
895,2-dimethylaminoethanol,314.0,1,CN(CCO)C,carroll11
896,2-ethoxyethanol,315.0,1,C(C)OCCO,carroll11
897,2-isopropoxyethanol,316.0,1,C(C)(C)OCCO,carroll11
898,"2-bromo-1,1-dimethoxyethane",324.0,1,BrCC(OC)OC,carroll11
899,bis(2-methoxyethyl)amine,331.0,1,COCCNCCOC,carroll11
900,2-butoxyethanol,335.0,1,C(CCC)OCCO,carroll11
901,"1,3-dichlorobenzene",336.0,1,ClC1=CC(=CC=C1)Cl,carroll11
902,2-chloropyridine,337.0,1,ClC1=NC=CC=C1,carroll11
903,"1,2-dichlorobenzene",341.0,1,ClC1=C(C=CC=C1)Cl,carroll11
904,2-amino-2-methyl-1-propanol,341.0,1,NC(CO)(C)C,carroll11
905,2-(methylamino)ethanol,345.0,1,CNCCO,carroll11
906,1-amino-2-propanol,340.0,1,NCC(C)O,carroll11
907,2-chlorophenol,345.0,1,ClC1=C(C=CC=C1)O,carroll11
908,(2-hydroxyethyl)propylamine,351.0,1,OCCNCCC,carroll11
909,"1,2-dimethoxybenzene",360.0,1,COC1=C(C=CC=C1)OC,carroll11
910,"2,3-dichloro-1-propanol",366.0,1,ClC(CO)CCl,carroll11
911,diphenylether,388.0,1,C1(=CC=CC=C1)OC1=CC=CC=C1,carroll11
912,dimethylphthalate,423.0,1,COC(C=1C(C(=O)OC)=CC=CC1)=O,carroll11
913,diisobutylphthalate,458.0,1,C(C(C)C)OC(C=1C(C(=O)OCC(C)C)=CC=CC1)=O,carroll11
914,diethylphthalate,433.0,1,C(C)OC(C=1C(C(=O)OCC)=CC=CC1)=O,carroll11
915,furfural,331.0,1,C(C1=CC=CO1)=O,carroll11
916,furfurylalcohol,348.0,1,C(C1=CC=CO1)O,carroll11
917,furfurylacetate,338.0,1,C(C1=CC=CO1)CC(=O)[O-],carroll11
918,furfurylpropanoate,355.0,1,C(C1=CC=CO1)OC(CC)=O,carroll11
919,"2,5-dimethoxy-2,5-dihydrofuran",320.0,1,COC1OC(C=C1)OC,carroll11
920,methylsalicylate,372.0,1,COC=1C(C(=O)[O-])=CC=CC1,carroll11
921,ethylsalicylate,380.0,1,C(C)OC=1C(C(=O)[O-])=CC=CC1,carroll11
922,2-phenylethanol,375.0,1,C1(=CC=CC=C1)CCO,carroll11
923,diethyleneglycol,397.0,1,C(COCCO)O,carroll11
924,N-methyldiethanolamine,410.0,1,CN(CCO)CCO,carroll11
925,3-methylfuran,251.0,1,CC1=COC=C1,carroll11
926,2-ethylfuran,271.0,1,C(C)C=1OC=CC1,carroll11
927,3-ethylthiophene,296.0,1,C(C)C1=CSC=C1,carroll11
928,cyclohexylmethacrylate,355.0,1,C1(CCCCC1)OC(C(=C)C)=O,carroll11
929,cyclohexylacrylate,341.0,1,C1(CCCCC1)OC(C=C)=O,carroll11
930,1-phenyl-3-pentanone,376.0,1,C1(=CC=CC=C1)CCC(CC)=O,carroll11
931,2-propylfuran,288.0,1,C(CC)C=1OC=CC1,carroll11
932,isobutylbenzoate,375.0,1,C(C(C)C)OC(C1=CC=CC=C1)=O,carroll11
933,10-chloro-3-decyne,359.0,1,ClCCCCCCC#CCC,carroll11
934,1-chloro-4-decyne,360.0,1,ClCCCC#CCCCCC,carroll11
935,"2-chloro-1,3-butadiene",253.0,1,ClC(=C)C=C,carroll11
936,2-isobutoxyethanol,324.0,1,C(C(C)C)OCCO,carroll11
